"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Canada","2016A000011124","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787265","1.1.14","111494","","","","0"
"2021","Canada","2016A000011124","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787265","1.1.14","115035","","","","0"
"2022","Canada","2016A000011124","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787265","1.1.14","123624","","","","0"
"2023","Canada","2016A000011124","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787265","1.1.14","127625","","","","0"
"2013","Canada","2016A000011124","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787266","1.1.15","83862","","","","0"
"2014","Canada","2016A000011124","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787266","1.1.15","85329","","","","0"
"2015","Canada","2016A000011124","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787266","1.1.15","79928","","","","0"
"2016","Canada","2016A000011124","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787266","1.1.15","69498","","","","0"
"2017","Canada","2016A000011124","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787266","1.1.15","74679","","","","0"
"2018","Canada","2016A000011124","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787266","1.1.15","80190","","","","0"
"2019","Canada","2016A000011124","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787266","1.1.15","83086","","","","0"
"2020","Canada","2016A000011124","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787266","1.1.15","70598","","","","0"
"2021","Canada","2016A000011124","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787266","1.1.15","79222","","","","0"
"2022","Canada","2016A000011124","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787266","1.1.15","82965","","","","0"
"2023","Canada","2016A000011124","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787266","1.1.15","80734","","","","0"
"2013","Canada","2016A000011124","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787267","1.1.16","41819","","","","0"
"2014","Canada","2016A000011124","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787267","1.1.16","42166","","","","0"
"2015","Canada","2016A000011124","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787267","1.1.16","37325","","","","0"
"2016","Canada","2016A000011124","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787267","1.1.16","36677","","","","0"
"2017","Canada","2016A000011124","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787267","1.1.16","39937","","","","0"
"2018","Canada","2016A000011124","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787267","1.1.16","44945","","","","0"
"2019","Canada","2016A000011124","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787267","1.1.16","46592","","","","0"
"2020","Canada","2016A000011124","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787267","1.1.16","46403","","","","0"
"2021","Canada","2016A000011124","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787267","1.1.16","52770","","","","0"
"2022","Canada","2016A000011124","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787267","1.1.16","57909","","","","0"
"2023","Canada","2016A000011124","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787267","1.1.16","60233","","","","0"
"2013","Canada","2016A000011124","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787268","1.1.17","3177","","","","0"
"2014","Canada","2016A000011124","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787268","1.1.17","3376","","","","0"
"2015","Canada","2016A000011124","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787268","1.1.17","3072","","","","0"
"2016","Canada","2016A000011124","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787268","1.1.17","2259","","","","0"
"2017","Canada","2016A000011124","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787268","1.1.17","2320","","","","0"
"2018","Canada","2016A000011124","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787268","1.1.17","2318","","","","0"
"2019","Canada","2016A000011124","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787268","1.1.17","2076","","","","0"
"2020","Canada","2016A000011124","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787268","1.1.17","2240","","","","0"
"2021","Canada","2016A000011124","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787268","1.1.17","2434","","","","0"
"2022","Canada","2016A000011124","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787268","1.1.17","2772","","","","0"
"2023","Canada","2016A000011124","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787268","1.1.17","2837","","","","0"
"2013","Canada","2016A000011124","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62787269","1.1.18","79680","","","","0"
"2014","Canada","2016A000011124","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62787269","1.1.18","76958","","","","0"
"2015","Canada","2016A000011124","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62787269","1.1.18","78130","","","","0"
"2016","Canada","2016A000011124","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62787269","1.1.18","78017","","","","0"
"2017","Canada","2016A000011124","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62787269","1.1.18","83074","","","","0"
"2018","Canada","2016A000011124","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62787269","1.1.18","85264","","","","0"
"2019","Canada","2016A000011124","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62787269","1.1.18","82670","","","","0"
"2020","Canada","2016A000011124","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62787269","1.1.18","84519","","","","0"
"2021","Canada","2016A000011124","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62787269","1.1.18","85258","","","","0"
