"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","407","","","","0"
"2010","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","452","","","","0"
"2011","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","451","","","","0"
"2012","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","487","","","","0"
"2013","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","511","","","","0"
"2014","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","532","","","","0"
"2015","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","554","","","","0"
"2016","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","592","","","","0"
"2017","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","619","","","","0"
"2018","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","606","","","","0"
"2019","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","624","","","","0"
"2020","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","597","","","","0"
"2021","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","682","","","","0"
"2022","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","641","","","","0"
"2023","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","674","","","","0"
"1981","Prince Edward Island","2016A000211","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787462","3.1.5","132","","","","0"
"1982","Prince Edward Island","2016A000211","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787462","3.1.5","128","","","","0"
"1983","Prince Edward Island","2016A000211","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787462","3.1.5","137","","","","0"
"1984","Prince Edward Island","2016A000211","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787462","3.1.5","153","","","","0"
"1985","Prince Edward Island","2016A000211","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787462","3.1.5","150","","","","0"
"1986","Prince Edward Island","2016A000211","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787462","3.1.5","153","","","","0"
"1987","Prince Edward Island","2016A000211","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787462","3.1.5","156","","","","0"
"1988","Prince Edward Island","2016A000211","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787462","3.1.5","161","","","","0"
"1989","Prince Edward Island","2016A000211","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787462","3.1.5","161","","","","0"
"1990","Prince Edward Island","2016A000211","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787462","3.1.5","162","","","","0"
"1991","Prince Edward Island","2016A000211","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787462","3.1.5","144","","","","0"
"1992","Prince Edward Island","2016A000211","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787462","3.1.5","143","","","","0"
"1993","Prince Edward Island","2016A000211","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787462","3.1.5","148","","","","0"
"1994","Prince Edward Island","2016A000211","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787462","3.1.5","151","","","","0"
"1995","Prince Edward Island","2016A000211","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787462","3.1.5","158","","","","0"
"1996","Prince Edward Island","2016A000211","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787462","3.1.5","162","","","","0"
"1997","Prince Edward Island","2016A000211","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787462","3.1.5","168","","","","0"
"1998","Prince Edward Island","2016A000211","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787462","3.1.5","174","","","","0"
"1999","Prince Edward Island","2016A000211","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787462","3.1.5","186","","","","0"
"2000","Prince Edward Island","2016A000211","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62787462","3.1.5","193","","","","0"
