"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","Manitoba","2016A000246","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788059","8.1.17","103","","","","0"
"2016","Manitoba","2016A000246","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788059","8.1.17","90","","","","0"
"2017","Manitoba","2016A000246","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788059","8.1.17","88","","","","0"
"2018","Manitoba","2016A000246","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788059","8.1.17","87","","","","0"
"2019","Manitoba","2016A000246","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788059","8.1.17","85","","","","0"
"2020","Manitoba","2016A000246","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788059","8.1.17","83","","","","0"
"2021","Manitoba","2016A000246","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788059","8.1.17","84","","","","0"
"2022","Manitoba","2016A000246","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788059","8.1.17","101","","","","0"
"2023","Manitoba","2016A000246","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788059","8.1.17","106","","","","0"
"2013","Manitoba","2016A000246","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62788060","8.1.18","3139","","","","0"
"2014","Manitoba","2016A000246","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62788060","8.1.18","2859","","","","0"
"2015","Manitoba","2016A000246","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62788060","8.1.18","3024","","","","0"
"2016","Manitoba","2016A000246","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62788060","8.1.18","3063","","","","0"
"2017","Manitoba","2016A000246","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62788060","8.1.18","2877","","","","0"
"2018","Manitoba","2016A000246","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62788060","8.1.18","2447","","","","0"
"2019","Manitoba","2016A000246","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62788060","8.1.18","2279","","","","0"
