"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","British Columbia","2016A000259","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788404","11.1.11","57498","","","","0"
"2017","British Columbia","2016A000259","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788404","11.1.11","59882","","","","0"
"2018","British Columbia","2016A000259","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788404","11.1.11","60829","","","","0"
"2019","British Columbia","2016A000259","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788404","11.1.11","67884","","","","0"
"2020","British Columbia","2016A000259","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788404","11.1.11","66394","","","","0"
"2021","British Columbia","2016A000259","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788404","11.1.11","72286","","","","0"
"2022","British Columbia","2016A000259","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788404","11.1.11","73399","","","","0"
"2023","British Columbia","2016A000259","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788404","11.1.11","72177","","","","0"
"2013","British Columbia","2016A000259","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788405","11.1.12","23353","","","","0"
"2014","British Columbia","2016A000259","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788405","11.1.12","24753","","","","0"
"2015","British Columbia","2016A000259","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788405","11.1.12","27125","","","","0"
"2016","British Columbia","2016A000259","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788405","11.1.12","31203","","","","0"
"2017","British Columbia","2016A000259","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788405","11.1.12","31269","","","","0"
"2018","British Columbia","2016A000259","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788405","11.1.12","30828","","","","0"
"2019","British Columbia","2016A000259","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788405","11.1.12","30005","","","","0"
"2020","British Columbia","2016A000259","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788405","11.1.12","29042","","","","0"
"2021","British Columbia","2016A000259","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788405","11.1.12","32274","","","","0"
"2022","British Columbia","2016A000259","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788405","11.1.12","29974","","","","0"
"2023","British Columbia","2016A000259","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788405","11.1.12","27654","","","","0"
"2013","British Columbia","2016A000259","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788406","11.1.13","23985","","","","0"
"2014","British Columbia","2016A000259","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788406","11.1.13","26279","","","","0"
"2015","British Columbia","2016A000259","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788406","11.1.13","23034","","","","0"
"2016","British Columbia","2016A000259","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788406","11.1.13","22510","","","","0"
"2017","British Columbia","2016A000259","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788406","11.1.13","24623","","","","0"
"2018","British Columbia","2016A000259","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788406","11.1.13","25301","","","","0"
"2019","British Columbia","2016A000259","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788406","11.1.13","32401","","","","0"
"2020","British Columbia","2016A000259","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788406","11.1.13","31577","","","","0"
"2021","British Columbia","2016A000259","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788406","11.1.13","33426","","","","0"
"2022","British Columbia","2016A000259","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788406","11.1.13","36770","","","","0"
"2023","British Columbia","2016A000259","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788406","11.1.13","38156","","","","0"
"2013","British Columbia","2016A000259","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788407","11.1.14","16013","","","","0"
"2014","British Columbia","2016A000259","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788407","11.1.14","17603","","","","0"
