"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","New Brunswick","2016A000213","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787706","5.1.15","1658","","","","0"
"2019","New Brunswick","2016A000213","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787706","5.1.15","1460","","","","0"
"2020","New Brunswick","2016A000213","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787706","5.1.15","1132","","","","0"
"2021","New Brunswick","2016A000213","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787706","5.1.15","1461","","","","0"
"2022","New Brunswick","2016A000213","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787706","5.1.15","1695","","","","0"
"2023","New Brunswick","2016A000213","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787706","5.1.15","1566","","","","0"
"2013","New Brunswick","2016A000213","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787707","5.1.16","321","","","","0"
"2014","New Brunswick","2016A000213","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787707","5.1.16","358","","","","0"
"2015","New Brunswick","2016A000213","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787707","5.1.16","310","","","","0"
"2016","New Brunswick","2016A000213","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787707","5.1.16","348","","","","0"
"2017","New Brunswick","2016A000213","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787707","5.1.16","405","","","","0"
"2018","New Brunswick","2016A000213","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787707","5.1.16","452","","","","0"
"2019","New Brunswick","2016A000213","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787707","5.1.16","461","","","","0"
"2020","New Brunswick","2016A000213","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787707","5.1.16","486","","","","0"
"2021","New Brunswick","2016A000213","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787707","5.1.16","524","","","","0"
"2022","New Brunswick","2016A000213","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787707","5.1.16","567","","","","0"
"2023","New Brunswick","2016A000213","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787707","5.1.16","600","","","","0"
"2013","New Brunswick","2016A000213","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787708","5.1.17","21","","","","0"
"2014","New Brunswick","2016A000213","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787708","5.1.17","32","","","","0"
"2015","New Brunswick","2016A000213","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787708","5.1.17","26","","","","0"
"2016","New Brunswick","2016A000213","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787708","5.1.17","21","","","","0"
"2017","New Brunswick","2016A000213","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787708","5.1.17","16","","","","0"
"2018","New Brunswick","2016A000213","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787708","5.1.17","19","","","","0"
"2019","New Brunswick","2016A000213","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787708","5.1.17","25","","","","0"
"2020","New Brunswick","2016A000213","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787708","5.1.17","29","","","","0"
"2021","New Brunswick","2016A000213","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787708","5.1.17","30","","","","0"
