"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787355","2.1.15","1719","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787355","2.1.15","1518","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787355","2.1.15","1115","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787355","2.1.15","871","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787355","2.1.15","1040","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787355","2.1.15","1145","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787355","2.1.15","1505","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787355","2.1.15","1615","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787355","2.1.15","1106","","","","0"
"2022","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787355","2.1.15","941","","","","0"
"2023","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787355","2.1.15","1163","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787356","2.1.16","1080","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787356","2.1.16","545","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787356","2.1.16","793","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787356","2.1.16","686","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787356","2.1.16","643","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787356","2.1.16","714","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787356","2.1.16","736","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787356","2.1.16","696","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787356","2.1.16","773","","","","0"
"2022","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787356","2.1.16","1137","","","","0"
"2023","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787356","2.1.16","863","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787357","2.1.17","39","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787357","2.1.17","31","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787357","2.1.17","26","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787357","2.1.17","16","","","","0"
