"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Saskatchewan","2016A000247","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788170","9.1.11","18113","","","","0"
"2019","Saskatchewan","2016A000247","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788170","9.1.11","16877","","","","0"
"2020","Saskatchewan","2016A000247","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788170","9.1.11","13985","","","","0"
"2021","Saskatchewan","2016A000247","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788170","9.1.11","14093","","","","0"
"2022","Saskatchewan","2016A000247","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788170","9.1.11","14715","","","","0"
"2023","Saskatchewan","2016A000247","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788170","9.1.11","15770","","","","0"
"2013","Saskatchewan","2016A000247","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788171","9.1.12","4639","","","","0"
"2014","Saskatchewan","2016A000247","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788171","9.1.12","4578","","","","0"
"2015","Saskatchewan","2016A000247","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788171","9.1.12","4038","","","","0"
"2016","Saskatchewan","2016A000247","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788171","9.1.12","3645","","","","0"
"2017","Saskatchewan","2016A000247","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788171","9.1.12","3614","","","","0"
"2018","Saskatchewan","2016A000247","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788171","9.1.12","3368","","","","0"
"2019","Saskatchewan","2016A000247","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788171","9.1.12","2974","","","","0"
"2020","Saskatchewan","2016A000247","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788171","9.1.12","3085","","","","0"
"2021","Saskatchewan","2016A000247","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788171","9.1.12","3621","","","","0"
"2022","Saskatchewan","2016A000247","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788171","9.1.12","3491","","","","0"
"2023","Saskatchewan","2016A000247","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788171","9.1.12","3256","","","","0"
"2013","Saskatchewan","2016A000247","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788172","9.1.13","18391","","","","0"
"2014","Saskatchewan","2016A000247","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788172","9.1.13","19491","","","","0"
"2015","Saskatchewan","2016A000247","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788172","9.1.13","15633","","","","0"
"2016","Saskatchewan","2016A000247","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788172","9.1.13","12775","","","","0"
"2017","Saskatchewan","2016A000247","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788172","9.1.13","13786","","","","0"
"2018","Saskatchewan","2016A000247","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788172","9.1.13","13534","","","","0"
"2019","Saskatchewan","2016A000247","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788172","9.1.13","12667","","","","0"
"2020","Saskatchewan","2016A000247","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788172","9.1.13","9879","","","","0"
"2021","Saskatchewan","2016A000247","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788172","9.1.13","9307","","","","0"
"2022","Saskatchewan","2016A000247","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788172","9.1.13","9976","","","","0"
"2023","Saskatchewan","2016A000247","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788172","9.1.13","11188","","","","0"
"2013","Saskatchewan","2016A000247","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788173","9.1.14","12001","","","","0"
"2014","Saskatchewan","2016A000247","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788173","9.1.14","13270","","","","0"
"2015","Saskatchewan","2016A000247","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788173","9.1.14","9910","","","","0"
"2016","Saskatchewan","2016A000247","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788173","9.1.14","8639","","","","0"
"2017","Saskatchewan","2016A000247","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788173","9.1.14","8872","","","","0"
"2018","Saskatchewan","2016A000247","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788173","9.1.14","8937","","","","0"
"2019","Saskatchewan","2016A000247","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788173","9.1.14","8509","","","","0"
"2020","Saskatchewan","2016A000247","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788173","9.1.14","6334","","","","0"
"2021","Saskatchewan","2016A000247","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788173","9.1.14","5478","","","","0"
"2022","Saskatchewan","2016A000247","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788173","9.1.14","5900","","","","0"
"2023","Saskatchewan","2016A000247","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788173","9.1.14","7022","","","","0"
"2013","Saskatchewan","2016A000247","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788174","9.1.15","6399","","","","0"
"2014","Saskatchewan","2016A000247","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788174","9.1.15","6185","","","","0"
"2015","Saskatchewan","2016A000247","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788174","9.1.15","5722","","","","0"
"2016","Saskatchewan","2016A000247","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788174","9.1.15","4138","","","","0"
"2017","Saskatchewan","2016A000247","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788174","9.1.15","4914","","","","0"
"2018","Saskatchewan","2016A000247","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788174","9.1.15","4597","","","","0"
